ID,input2_BCUT2D_CHGHI,input2_BCUT2D_MRLOW,input2_EState_VSA2,input2_EState_VSA3,input2_EState_VSA4,input2_EState_VSA5,input2_EState_VSA8,input2_EState_VSA9,input2_FpDensityMorgan1,input2_FpDensityMorgan2,input2_FpDensityMorgan3,input2_MolLogP,input2_NHOHCount,input2_NOCount,input2_NumAliphaticHeterocycles,input2_NumAliphaticRings,input2_NumAromaticCarbocycles,input2_NumHAcceptors,input2_NumHDonors,input2_NumHeteroatoms,input2_NumHeterocycles,input2_NumSaturatedHeterocycles,input2_NumSaturatedRings,input2_PEOE_VSA2,input2_PEOE_VSA6,input2_PEOE_VSA7,input2_PEOE_VSA8,input2_SMR_VSA1,input2_SMR_VSA3,input2_SMR_VSA5,input2_SPS,input2_SlogP_VSA10,input2_SlogP_VSA3,input2_SlogP_VSA5,input2_TPSA,input2_VSA_EState1,input2_VSA_EState10,input2_VSA_EState3,input2_VSA_EState4,input2_VSA_EState5,input2_VSA_EState6,input2_VSA_EState9,input2_fr_Al_OH,input2_fr_Al_OH_noTert,input2_fr_HOCCN,input2_fr_aniline,input2_fr_benzene,input2_fr_ether,input2_fr_morpholine,input2_fr_para_hydroxylation,input2_fr_piperzine,input2_fr_unbrch_alkane,R_ratio,Polymer_MW,Target_norm
1,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
2,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
3,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,1,4200,2.176091259
4,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
5,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
6,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,2,4200,3.217483944
7,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,1,4200,3.217483944
8,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
9,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,4,4200,3.217483944
10,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,2,4200,3.217483944
11,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,1,4200,3.217483944
12,2.305,-0.151,23.075,45.69,75.962,0,17.14,14.211,0.865,1.568,2.216,4.49,1,8,0,0,0,8,1,9,0,0,0,9.589,19.765,77.594,39.524,28.594,10.217,84.477,12.919,0,28.594,84.477,94.17,16.964,1.852,2.978,-0.334,2.147,0,5.729,0,0,0,0,0,3,0,0,0,3,0.5,4200,3.217483944
13,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,4,4200,2.176091259
14,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,2,4200,2.176091259
15,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,1,4200,2.176091259
16,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
17,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,4,4200,3.217483944
18,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,2,4200,4.217483944
19,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,1,4200,3.217483944
20,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
21,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,4,4200,3.217483944
22,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,2,4200,3.217483944
23,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,1,4200,2.176091259
24,2.305,-0.151,23.075,45.69,89.051,0,30.988,14.211,0.821,1.513,2.154,5.27,1,8,0,0,0,8,1,9,0,0,0,9.589,33.613,76.589,39.524,28.594,10.217,98.324,12.872,0,28.594,98.324,94.17,17.001,1.858,3.026,-0.336,2.161,0,1.663,0,0,0,0,0,3,0,0,0,3,0.5,4200,3.217483944
25,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,4,4200,3.217483944
26,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,2,4200,2.176091259
27,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,1,4200,2.176091259
28,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,0.5,4200,2.176091259
29,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,4,4200,2.176091259
30,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,2,4200,2.176091259
31,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,1,4200,3.217483944
32,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,0.5,4200,3.217483944
33,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,4,4200,2.176091259
34,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,2,4200,2.176091259
35,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,1,4200,4.217483944
36,2.305,-0.151,23.075,45.69,75.962,38.773,30.988,14.211,0.744,1.395,2.023,6.831,1,8,0,0,0,8,1,9,0,0,0,9.589,46.454,89.43,39.524,28.594,10.217,124.007,12.791,0,28.594,124.007,94.17,17.063,1.867,3.09,-0.338,2.181,0,1.668,0,0,0,0,0,3,0,0,0,5,0.5,4200,2.176091259
37,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,4,4200,3.217483944
38,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,2,4200,3.217483944
39,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,1,4200,2.176091259
40,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
41,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,4,4200,4.217483944
42,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,2,4200,4.217483944
43,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,1,4200,2.176091259
44,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
45,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,4,4200,4.217483944
46,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,2,4200,3.217483944
47,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,1,4200,3.217483944
48,2.305,-0.151,42.895,58.717,69.417,0,12.241,24.424,0.829,1.512,2.146,3.215,3,10,0,0,0,10,3,11,0,0,0,14.489,19.765,63.499,52.613,38.807,10.217,84.477,12.829,0,28.594,84.477,134.63,16.969,1.816,20.996,-0.359,1.951,0,1.649,2,2,0,0,0,3,0,0,0,3,0.5,4200,2.176091259
49,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,4,4200,2.176091259
50,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,2,4200,2.176091259
51,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,1,4200,3.217483944
52,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,0.5,4200,3.217483944
53,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,4,4200,2.176091259
54,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,2,4200,3.217483944
55,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,1,4200,4.217483944
56,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,0.5,4200,4.217483944
57,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,4,4200,2.176091259
58,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,2,4200,3.217483944
59,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,1,4200,4.217483944
60,2.306,-0.151,29.682,52.235,82.63,0,11.824,19.317,0.872,1.564,2.205,3.559,1,9,1,1,0,9,1,10,1,1,1,14.489,19.765,50.534,65.703,33.701,9.8,78.056,15.744,0,28.594,78.056,105.61,17.005,1.853,9.03,-0.344,2.218,0,1.659,1,1,1,0,0,3,0,0,1,3,0.5,4200,4.217483944
61,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,4,4200,4.217483944
62,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,2,4200,4.217483944
63,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,1,4200,2.176091259
64,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,0.5,4200,4.653212514
65,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,4,4200,2.176091259
66,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,2,4200,3.217483944
67,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,1,4200,2.176091259
68,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,0.5,4200,4.653212514
69,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,4,4200,4.217483944
70,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,2,4200,3.217483944
71,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,1,4200,3.217483944
72,2.305,-0.151,23.075,45.69,95.72,0,22.457,14.211,0.923,1.641,2.333,3.444,2,9,1,1,0,9,2,10,1,1,1,14.489,19.765,50.534,72.248,28.594,15.533,78.056,15.564,0,28.594,78.056,106.2,17.004,1.858,6.372,-0.336,2.155,0,1.663,0,0,0,0,0,3,0,0,1,3,0.5,4200,3.217483944
73,2.305,-0.151,23.075,45.69,82.63,0,18.871,14.211,0.838,1.514,2.162,4.196,0,8,1,1,0,8,0,9,1,1,1,9.589,19.765,57.581,59.158,28.594,9.8,78.056,15.946,0,28.594,78.056,85.38,17.001,1.874,0,-0.331,2.334,0,3.764,0,0,0,0,0,3,0,0,1,3,4,4200,2.176091259
74,2.305,-0.151,23.075,45.69,82.63,0,18.871,14.211,0.838,1.514,2.162,4.196,0,8,1,1,0,8,0,9,1,1,1,9.589,19.765,57.581,59.158,28.594,9.8,78.056,15.946,0,28.594,78.056,85.38,17.001,1.874,0,-0.331,2.334,0,3.764,0,0,0,0,0,3,0,0,1,3,2,4200,2.176091259
75,2.305,-0.151,23.075,45.69,82.63,0,18.871,14.211,0.838,1.514,2.162,4.196,0,8,1,1,0,8,0,9,1,1,1,9.589,19.765,57.581,59.158,28.594,9.8,78.056,15.946,0,28.594,78.056,85.38,17.001,1.874,0,-0.331,2.334,0,3.764,0,0,0,0,0,3,0,0,1,3,1,4200,2.176091259
